Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume MON,Volume ABTC
2017-09-27,MONABTC,0.0001157,0.0001157,0.0001096,0.0001113,73185.0,8.218
2017-09-26,MONABTC,0.0001175,0.0001195,0.0001153,0.0001157,11408.0,1.334
2017-09-25,MONABTC,0.0001246,0.0001251,0.000117,0.0001175,11609.0,1.396
2017-09-24,MONABTC,0.0001242,0.0001278,0.000124,0.0001246,22206.0,2.77
2017-09-23,MONABTC,0.0001245,0.0001265,0.0001222,0.0001242,24503.0,3.032
2017-09-22,MONABTC,0.000126,0.0001284,0.000123,0.0001245,38091.0,4.814
2017-09-21,MONABTC,0.000123,0.0001285,0.0001225,0.000126,24131.0,3.042
2017-09-20,MONABTC,0.000117,0.000125,0.0001142,0.000123,38142.0,4.537
2017-09-19,MONABTC,0.0001125,0.00012,0.0001112,0.000117,18456.0,2.132
2017-09-18,MONABTC,0.000117,0.00012,0.000111,0.0001125,108601.0,12.56
2017-09-17,MONABTC,0.0001135,0.0001205,0.0001125,0.000117,13664.0,1.594
2017-09-16,MONABTC,0.0001115,0.0001269,0.0001115,0.0001135,91720.0,10.57
2017-09-15,MONABTC,0.0001161,0.0001282,0.0001109,0.0001115,84512.0,9.736
2017-09-14,MONABTC,0.0001245,0.000129,0.000116,0.0001161,177377.0,21.93
2017-09-13,MONABTC,0.000122,0.0001258,0.0001181,0.0001245,60026.0,7.285
2017-09-12,MONABTC,0.0001214,0.0001274,0.000117,0.000122,33850.0,4.186
2017-09-11,MONABTC,0.00012,0.000124,0.000116,0.0001214,19527.0,2.331
2017-09-10,MONABTC,0.0001198,0.0001245,0.000114,0.00012,67733.0,7.926
2017-09-09,MONABTC,0.0001211,0.0001237,0.0001165,0.0001198,20436.0,2.431
2017-09-08,MONABTC,0.0001216,0.0001244,0.0001152,0.0001211,27283.0,3.285
2017-09-07,MONABTC,0.0001249,0.0001274,0.000115,0.0001216,36930.0,4.469
2017-09-06,MONABTC,0.0001151,0.0001274,0.0001125,0.0001249,141603.0,17.47
2017-09-05,MONABTC,0.0001249,0.0001279,0.000115,0.0001151,171299.0,20.62
2017-09-04,MONABTC,0.0001134,0.0001499,0.0001134,0.0001249,610728.0,77.98
2017-09-03,MONABTC,0.00011,0.00012,0.000105,0.0001134,112932.0,12.72
2017-09-02,MONABTC,0.0001077,0.0001149,0.0001025,0.00011,135120.0,14.58
2017-09-01,MONABTC,0.0001033,0.000108,0.0001,0.0001077,52428.0,5.452
2017-08-31,MONABTC,0.0001029,0.000108,9.799e-05,0.0001033,66961.0,6.944
2017-08-30,MONABTC,0.0001031,0.000109,0.0001029,0.0001029,61840.0,6.482
2017-08-29,MONABTC,0.00011,0.0001168,9.911e-05,0.0001031,134035.0,13.94
2017-08-28,MONABTC,0.000106,0.0001215,0.000105,0.00011,140302.0,15.9
2017-08-27,MONABTC,0.0001073,0.00013,0.0001053,0.000106,275735.0,34.08
2017-08-26,MONABTC,9.838e-05,0.0001214,9.742e-05,0.0001073,182911.0,20.26
2017-08-25,MONABTC,9.501e-05,0.000105,9.501e-05,9.838e-05,66507.0,6.597
2017-08-24,MONABTC,9.644e-05,0.000101,9.501e-05,9.501e-05,35131.0,3.434
2017-08-23,MONABTC,0.0001002,0.0001023,9.5e-05,9.644e-05,29839.0,2.928
2017-08-22,MONABTC,0.000115,0.000121,0.0001002,0.0001002,200536.0,22.68
2017-08-21,MONABTC,9.548e-05,0.000117,9.5e-05,0.000115,154985.0,16.85
2017-08-20,MONABTC,9.301e-05,9.99e-05,9.04e-05,9.548e-05,70245.0,6.633
2017-08-19,MONABTC,9.057e-05,0.000106,8.727e-05,9.301e-05,166225.0,16.43
2017-08-18,MONABTC,8.707e-05,9.755e-05,8.706e-05,9.057e-05,25053.0,2.28
2017-08-17,MONABTC,8.851e-05,9.757e-05,8.5e-05,8.707e-05,92310.0,8.199
2017-08-16,MONABTC,8.714e-05,0.00011,8.714e-05,8.851e-05,38736.0,3.822
2017-08-15,MONABTC,8.748e-05,9.689e-05,8.063e-05,8.714e-05,105516.0,9.133
2017-08-14,MONABTC,9.949e-05,9.949e-05,8.001e-05,8.748e-05,111677.0,9.514
2017-08-13,MONABTC,9.6e-05,0.00011,7.499e-05,9.949e-05,195743.0,18.49
2017-08-12,MONABTC,0.00011,0.0001169,9.301e-05,9.6e-05,75595.0,7.799
2017-08-11,MONABTC,0.00012,0.0001258,0.00011,0.00011,33088.0,3.881
2017-08-10,MONABTC,0.0001302,0.0001362,0.0001195,0.00012,56660.0,7.039
2017-08-09,MONABTC,0.0001189,0.00014,0.0001189,0.0001302,45376.0,6.059
2017-08-08,MONABTC,0.00012,0.0001316,0.0001179,0.0001189,98709.0,11.73
2017-08-07,MONABTC,0.00015,0.00015,0.00012,0.00012,175045.0,23.72
2017-08-06,MONABTC,0.000145,0.000153,0.0001409,0.00015,138209.0,20.32
2017-08-05,MONABTC,0.00017,0.0001823,0.000145,0.000145,106289.0,16.72
2017-08-04,MONABTC,0.000173,0.0001865,0.00017,0.00017,12778.0,2.223
2017-08-03,MONABTC,0.0001755,0.000187,0.0001702,0.000173,31280.0,5.451
2017-08-02,MONABTC,0.000197,0.000197,0.0001755,0.0001755,18844.0,3.432
2017-08-01,MONABTC,0.00016,0.000215,0.0001502,0.000197,50262.0,8.696
2017-07-31,MONABTC,0.000183,0.000183,0.00016,0.00016,19898.0,3.433
2017-07-30,MONABTC,0.000182,0.0001839,0.0001702,0.000183,34744.0,6.099
2017-07-29,MONABTC,0.000184,0.000184,0.0001701,0.000182,25897.0,4.586
2017-07-28,MONABTC,0.0001815,0.000192,0.0001701,0.000184,45246.0,8.113
2017-07-27,MONABTC,0.000197,0.0002,0.0001815,0.0001815,54697.0,10.1
2017-07-26,MONABTC,0.0002,0.000215,0.00019,0.000197,15888.0,3.152
2017-07-25,MONABTC,0.00021,0.000215,0.000195,0.0002,24897.0,5.134
2017-07-24,MONABTC,0.000206,0.00022,0.000205,0.00021,7614.0,1.606
2017-07-23,MONABTC,0.000212,0.000228,0.000206,0.000206,23190.0,4.934
2017-07-22,MONABTC,0.0002,0.00022,0.0002,0.000212,25488.0,5.285
2017-07-21,MONABTC,0.0001636,0.0002121,0.000163,0.0002,51854.0,9.112
2017-07-20,MONABTC,0.000189,0.0002095,0.0001636,0.0001636,56326.0,9.916
2017-07-19,MONABTC,0.0002,0.00021,0.0001889,0.000189,32768.0,6.35
2017-07-18,MONABTC,0.0001971,0.00022,0.000197,0.0002,25116.0,5.11
2017-07-17,MONABTC,0.00021,0.0002323,0.0001971,0.0001971,74575.0,15.46
2017-07-16,MONABTC,0.00021,0.0002555,0.000195,0.00021,60861.0,13.23
2017-07-15,MONABTC,0.000217,0.000217,0.000173,0.00021,216654.0,41.91
2017-07-14,MONABTC,0.0002333,0.00025,0.000203,0.000217,50738.0,11.36
2017-07-13,MONABTC,0.0002495,0.000265,0.0002333,0.0002333,18328.0,4.585
2017-07-12,MONABTC,0.0002123,0.0002495,0.0002123,0.0002495,6429.0,1.54
2017-07-11,MONABTC,0.00026,0.000265,0.00021,0.0002123,105840.0,24.1
2017-07-10,MONABTC,0.000279,0.00029,0.00023,0.00026,66851.0,17.51
2017-07-09,MONABTC,0.000286,0.0003,0.0002716,0.000279,58013.0,16.35
2017-07-08,MONABTC,0.0002795,0.00031,0.0002795,0.000286,33451.0,9.746
2017-07-07,MONABTC,0.0003,0.00032,0.0002715,0.0002795,43682.0,12.63
2017-07-06,MONABTC,0.0003,0.0003332,0.0002922,0.0003,33762.0,10.49
2017-07-05,MONABTC,0.000287,0.000315,0.000278,0.0003,20160.0,5.869
2017-07-04,MONABTC,0.0002723,0.000287,0.0002611,0.000287,36463.0,9.895
2017-07-03,MONABTC,0.00031,0.0003199,0.000272,0.0002723,38437.0,10.86
2017-07-02,MONABTC,0.0003333,0.0003333,0.000271,0.00031,73173.0,22.05
2017-07-01,MONABTC,0.00034,0.000362,0.000304,0.0003333,159343.0,54.5
2017-06-30,MONABTC,0.000298,0.000343,0.0002858,0.00034,83035.0,25.67
2017-06-29,MONABTC,0.0002888,0.000299,0.00028,0.000298,56827.0,16.62
2017-06-28,MONABTC,0.00027,0.000293,0.000268,0.0002888,74648.0,20.85
2017-06-27,MONABTC,0.000261,0.0002948,0.0002432,0.00027,98073.0,27.64
2017-06-26,MONABTC,0.000255,0.0002715,0.0002364,0.000261,132110.0,33.41
2017-06-25,MONABTC,0.0002678,0.000274,0.00024,0.000255,54738.0,14.27
2017-06-24,MONABTC,0.0002487,0.0002798,0.0002212,0.0002678,111271.0,28.07
2017-06-23,MONABTC,0.000258,0.000258,0.000216,0.0002487,22260.0,5.297
2017-06-22,MONABTC,0.000276,0.0002818,0.00023,0.000258,130761.0,33.48
2017-06-21,MONABTC,0.000244,0.0003101,0.0002203,0.000276,237169.0,66.46
2017-06-20,MONABTC,0.0001775,0.00027,0.000171,0.000244,188523.0,37.2
2017-06-19,MONABTC,0.000149,0.0001794,0.000147,0.0001775,132368.0,21.95
2017-06-18,MONABTC,0.000139,0.00015,0.000139,0.000149,29149.0,4.25
2017-06-17,MONABTC,0.00014,0.00015,0.000138,0.000139,34232.0,4.938
2017-06-16,MONABTC,0.0001451,0.00015,0.0001315,0.00014,11278.0,1.638
2017-06-15,MONABTC,0.000143,0.000159,0.0001317,0.0001451,116920.0,16.52
2017-06-14,MONABTC,0.00014,0.0001602,0.0001299,0.000143,82280.0,12.12
2017-06-13,MONABTC,0.0001255,0.00014,0.0001255,0.00014,38263.0,5.116
2017-06-12,MONABTC,0.0001255,0.0001375,0.00012,0.0001255,93804.0,12.23
2017-06-11,MONABTC,0.000136,0.0001399,0.0001255,0.0001255,77139.0,10.07
2017-06-10,MONABTC,0.000128,0.0001449,0.000123,0.000136,244758.0,33.16
2017-06-09,MONABTC,0.000123,0.0001295,0.00012,0.000128,70077.0,8.654
2017-06-08,MONABTC,0.0001379,0.0001379,0.000123,0.000123,32820.0,4.207
2017-06-07,MONABTC,0.0001036,0.000138,0.000103,0.0001379,83392.0,10.59
